date,id,group,converted
2023-09-18,5477443,control,0
2023-09-18,7256261,control,0
2023-09-18,4585695,control,0
2023-09-18,4819008,control,0
2023-09-18,7481186,control,0
2023-09-18,7391721,control,0
2023-09-18,4203487,control,0
2023-09-18,7286101,control,0
2023-09-18,8060539,control,0
2023-09-18,4393749,control,0
2023-09-18,8450417,control,1
2023-09-18,5341191,control,1
2023-09-18,5058063,control,0
2023-09-18,5761494,control,0
2023-09-18,7295401,control,0
2023-09-18,4271796,control,0
2023-09-18,6389888,control,0
2023-09-18,4275449,control,0
2023-09-18,8244347,control,0
2023-09-18,4085678,control,0
2023-09-18,6680898,control,0
2023-09-18,7029743,control,0
2023-09-18,6663579,control,0
2023-09-18,4338272,control,0
2023-09-18,8938561,control,0
2023-09-18,8494043,control,0
2023-09-18,4813784,control,0
2023-09-18,8720529,control,0
2023-09-18,4491969,control,0
2023-09-18,7797212,control,0
2023-09-18,4560598,control,0
2023-09-18,5687142,control,0
2023-09-18,6233716,control,0
2023-09-18,5570038,control,0
2023-09-18,5885565,control,0
2023-09-18,5775402,control,0
2023-09-18,6982990,control,0
2023-09-18,6748899,control,0
2023-09-18,4913876,control,0
2023-09-18,5776291,control,0
2023-09-18,8774484,control,0
2023-09-18,6592614,control,0
2023-09-18,7221451,control,0
2023-09-18,5240770,control,0
2023-09-18,6079736,control,0
2023-09-18,6805168,control,1
2023-09-18,7991791,control,0
2023-09-18,5030799,control,0
2023-09-18,4112741,control,0
2023-09-18,7571227,control,0
2023-09-18,6518584,control,0
2023-09-18,6110188,control,0
2023-09-18,8468382,control,0
2023-09-18,4056856,control,0
2023-09-18,5947959,control,0
2023-09-18,8483412,control,0
2023-09-18,8932010,control,0
2023-09-18,6778708,control,0
2023-09-18,5913142,control,0
2023-09-18,8770016,control,0
2023-09-18,7009657,control,0
2023-09-18,4179833,control,0
2023-09-18,7711223,control,0
2023-09-18,7353243,control,0
2023-09-18,5663506,control,0
2023-09-18,8497221,control,0
2023-09-18,8862427,control,0
2023-09-18,6263454,control,0
2023-09-18,4013399,control,0
2023-09-18,6923680,control,1
2023-09-18,5472407,control,0
2023-09-18,8833611,control,0
2023-09-18,6871467,control,0
2023-09-18,8816064,control,0
2023-09-18,8962075,control,0
2023-09-18,7911973,test,0
2023-09-18,4160909,test,0
2023-09-18,7961378,test,0
2023-09-18,7813652,test,0
2023-09-18,8263476,test,0
2023-09-18,7490015,test,0
2023-09-18,8754146,test,0
2023-09-18,7075400,test,0
2023-09-18,7049232,test,0
2023-09-18,7862377,test,0
2023-09-18,6046769,test,0
2023-09-18,7965022,test,0
2023-09-18,6198079,test,0
2023-09-18,5866528,test,0
2023-09-18,4787252,test,0
2023-09-18,4139317,test,0
2023-09-18,4404018,test,0
2023-09-18,8789960,test,0
2023-09-18,5201880,test,0
2023-09-18,7883391,test,0
2023-09-18,4841752,test,0
2023-09-18,8055642,test,0
2023-09-18,5035834,test,0
2023-09-18,5140810,test,0
2023-09-18,7773199,test,0
2023-09-18,6201782,test,0
2023-09-18,7397574,test,1
2023-09-18,8473673,test,0
2023-09-18,8782692,test,0
2023-09-18,4836029,test,0
2023-09-18,5414352,test,0
2023-09-18,7734178,test,0
2023-09-18,5550674,test,1
2023-09-18,5639859,test,0
2023-09-18,8765649,test,0
2023-09-18,7610432,test,0
2023-09-18,4488109,test,0
2023-09-18,8697163,test,0
2023-09-18,5852504,test,0
2023-09-18,5588638,test,0
2023-09-18,6516712,test,0
2023-09-18,5959870,test,0
2023-09-18,7587339,test,0
2023-09-18,7478432,test,0
2023-09-18,4739642,test,0
2023-09-18,4273110,test,0
2023-09-18,4843752,test,0
2023-09-18,7306479,test,1
2023-09-18,5611782,test,0
2023-09-18,5545587,test,0
2023-09-18,8383843,test,0
2023-09-18,7990144,test,0
2023-09-18,5621392,test,1
2023-09-18,4654266,test,1
2023-09-18,4892550,test,0
2023-09-18,8410230,test,1
2023-09-18,6666543,test,0
2023-09-18,8863331,test,0
2023-09-18,7484295,test,0
2023-09-18,7030180,test,0
2023-09-18,7078922,test,0
2023-09-18,5382380,test,0
2023-09-18,6458972,test,0
2023-09-18,5156223,test,0
2023-09-18,4672917,test,1
2023-09-18,6138931,test,0
2023-09-18,7864286,test,0
2023-09-18,5192998,test,0
2023-09-18,8001458,test,0
2023-09-18,4489551,test,0
2023-09-18,8828260,test,0
2023-09-18,4981578,test,0
2023-09-18,6665669,test,0
2023-09-18,7773426,test,0
2023-09-18,8163811,test,1
2023-09-18,4544158,test,0
2023-09-18,4504423,test,0
2023-09-18,7761757,test,0
2023-09-18,5276751,test,0
2023-09-18,5520097,test,0
2023-09-18,8507023,test,0
2023-09-18,7818782,test,0
2023-09-18,8399324,test,0
2023-09-18,8378069,test,0
2023-09-18,5105743,test,0
2023-09-18,4198162,test,0
2023-09-18,4939508,test,0
2023-09-18,6354210,test,0
2023-09-18,8678828,test,0
2023-09-18,4846572,test,0
2023-09-18,6854814,test,0
2023-09-18,5264573,test,0
2023-09-18,4179221,test,0
2023-09-18,5143313,test,0
2023-09-18,7879696,test,0
2023-09-18,5679476,test,1
2023-09-18,4924244,test,1
2023-09-18,8031836,test,0
2023-09-18,6969536,test,0
2023-09-18,6456131,test,0
2023-09-18,6488546,test,0
2023-09-18,8032943,test,0
2023-09-18,7681754,test,0
2023-09-18,4921601,test,0
2023-09-18,4990228,test,0
2023-09-18,5693200,test,0
2023-09-18,8410460,test,0
2023-09-18,7261653,test,0
2023-09-18,4364475,test,0
2023-09-18,8496415,test,0
2023-09-18,6223339,test,0
2023-09-18,7910110,test,0
2023-09-18,7353786,test,0
2023-09-18,6975931,test,0
2023-09-18,6072046,test,0
2023-09-18,5216971,test,0
2023-09-18,7561633,test,0
2023-09-18,6661467,test,0
2023-09-18,4290141,test,0
2023-09-18,8366876,test,0
2023-09-18,4410765,test,0
2023-09-18,4405860,test,0
2023-09-18,4777637,test,0
2023-09-18,7235462,test,0
2023-09-18,4530230,test,0
2023-09-18,7488521,test,0
2023-09-18,5120671,test,1
2023-09-18,6650551,test,0
2023-09-18,4691943,test,1
2023-09-18,4231279,test,0
2023-09-18,7718410,test,0
2023-09-18,8975040,test,0
2023-09-18,7329549,test,1
2023-09-18,5523239,test,0
2023-09-18,4467317,test,0
2023-09-18,5542055,test,0
2023-09-18,7390769,test,0
2023-09-18,6788906,test,0
2023-09-18,4947208,test,0
2023-09-18,6537607,test,0
2023-09-18,7578368,test,0
2023-09-18,4720907,test,0
2023-09-18,6168477,test,0
2023-09-18,5646672,test,0
2023-09-18,8788484,test,0
2023-09-18,8555163,test,0
2023-09-18,8963576,test,0
2023-09-18,7519609,test,0
2023-09-18,6491008,test,0
2023-09-18,4652940,test,0
2023-09-18,7069171,test,0
2023-09-18,7086203,test,0
2023-09-18,8981261,test,0
2023-09-18,6487707,test,1
2023-09-18,7814070,test,0
2023-09-18,5107082,test,0
2023-09-18,6367839,test,0
2023-09-18,5395745,test,0
2023-09-18,6815181,test,0
2023-09-18,7297634,test,0
2023-09-18,5278956,test,1
2023-09-18,8906657,test,0
2023-09-18,7756356,test,0
2023-09-18,6268443,test,0
2023-09-18,7866387,test,0
2023-09-18,4392437,test,0
2023-09-18,8154952,test,0
2023-09-18,8940394,test,1
2023-09-18,5688934,test,1
2023-09-18,7360527,test,0
2023-09-18,6138216,test,0
2023-09-18,7261382,test,0
2023-09-18,6682844,test,1
2023-09-18,6989139,test,0
2023-09-18,4803640,test,0
2023-09-18,6982333,test,0
2023-09-18,5790242,test,0
2023-09-18,7160208,test,0
2023-09-18,5527494,test,0
2023-09-18,4459006,test,0
2023-09-18,6133380,test,0
2023-09-18,4782658,test,0
2023-09-18,6714255,test,0
2023-09-18,5786483,test,0
2023-09-18,5929889,test,0
2023-09-18,8164568,test,0
2023-09-18,4232761,test,0
2023-09-18,8978233,test,0
2023-09-18,8108470,test,0
2023-09-18,5412295,test,0
2023-09-18,6824956,test,0
2023-09-18,8115496,test,0
2023-09-18,4810187,test,0
2023-09-18,7885419,test,0
2023-09-18,8654493,test,0
2023-09-18,4958397,test,0
2023-09-18,5326940,test,0
2023-09-18,8800566,test,1
2023-09-18,6196370,test,0
2023-09-18,5123322,test,1
2023-09-18,5959619,test,0
2023-09-18,5526458,test,0
2023-09-18,7749708,test,0
2023-09-18,6960580,test,0
2023-09-18,5958855,test,0
2023-09-18,8022783,test,1
2023-09-18,7018931,test,0
2023-09-18,7669314,test,0
2023-09-18,8014569,test,0
2023-09-18,6848432,test,0
2023-09-18,6866573,test,0
2023-09-18,5052010,test,0
2023-09-18,4413467,test,0
2023-09-18,4899766,test,0
2023-09-18,4342433,test,0
2023-09-18,6678132,test,0
2023-09-18,6734481,test,0
2023-09-18,6887322,test,0
2023-09-18,4707190,test,0
2023-09-18,6828789,test,0
2023-09-18,6004871,test,0
2023-09-18,8413137,test,1
2023-09-18,7350833,test,0
2023-09-18,5441045,test,0
2023-09-18,6149575,test,0
2023-09-18,8138978,test,0
2023-09-18,4932322,test,0
2023-09-18,4369708,test,0
2023-09-18,5415989,test,0
2023-09-18,8584476,test,0
2023-09-18,4715463,test,0
2023-09-18,4492262,test,0
2023-09-18,4212408,test,0
2023-09-18,5754529,test,0
2023-09-18,4734089,test,0
2023-09-18,6903147,test,0
2023-09-18,7890411,test,0
2023-09-18,7140698,test,0
2023-09-18,5919830,test,0
2023-09-18,5288569,test,0
2023-09-18,7001078,test,0
2023-09-18,4689090,test,0
2023-09-18,5262153,test,0
2023-09-18,6728648,test,0
2023-09-18,7852399,test,1
2023-09-18,4985266,test,0
2023-09-18,7197932,test,0
2023-09-18,4571417,test,0
2023-09-18,7170736,test,0
2023-09-18,6862436,test,0
2023-09-18,7121149,test,0
2023-09-18,6858500,test,0
2023-09-18,7325059,test,0
2023-09-18,5773174,test,0
2023-09-18,6320235,test,0
2023-09-18,8296118,test,0
2023-09-18,5045563,test,0
2023-09-18,4248861,test,0
2023-09-18,8668278,test,0
2023-09-18,7539672,test,0
2023-09-18,4744711,test,0
2023-09-18,6316506,test,1
2023-09-18,6487494,test,0
2023-09-18,7298190,test,0
2023-09-18,4207729,test,0
2023-09-18,5690174,test,1
2023-09-18,8647177,test,0
2023-09-18,8895444,test,0
2023-09-18,7302723,test,0
2023-09-18,5298774,test,0
2023-09-18,6309348,test,0
2023-09-18,7785235,test,0
2023-09-18,6187266,test,0
2023-09-18,5067966,test,0
2023-09-18,8975113,test,0
2023-09-18,8479328,test,0
2023-09-18,4012101,test,0
2023-09-18,5667054,test,0
2023-09-18,8792092,test,0
2023-09-18,8878718,test,0
2023-09-18,7412101,test,1
2023-09-18,6524786,test,1
2023-09-18,5844981,test,0
2023-09-18,5210339,test,0
2023-09-18,4266741,test,0
2023-09-18,7833625,test,0
2023-09-18,5520579,test,0
2023-09-18,5906867,test,0
2023-09-18,6553721,test,0
2023-09-18,5745056,test,0
2023-09-18,7508737,test,0
2023-09-18,7794285,test,0
2023-09-18,6671471,test,0
2023-09-18,4927646,test,0
2023-09-18,6202260,test,0
2023-09-18,8460634,test,0
2023-09-18,7190945,test,0
2023-09-18,8863706,test,0
2023-09-18,5076485,test,0
2023-09-18,4150149,test,0
2023-09-18,4146482,test,0
2023-09-18,4243352,test,0
2023-09-18,7723591,test,0
2023-09-18,5718561,test,0
2023-09-18,8613565,test,0
2023-09-18,7958015,test,0
2023-09-18,8942654,test,0
2023-09-18,4327246,test,0
2023-09-18,6687514,test,1
2023-09-18,7167677,test,0
2023-09-18,4383486,test,0
2023-09-18,5098155,test,0
2023-09-18,6353136,test,1
2023-09-18,5242946,test,1
2023-09-18,6160749,test,0
2023-09-18,6834224,test,1
2023-09-18,4037881,test,1
2023-09-18,7359667,test,1
2023-09-18,8380084,test,0
2023-09-18,5313266,test,0
2023-09-18,5700045,test,0
2023-09-18,4796984,test,0
2023-09-18,4288688,test,1
2023-09-18,6785249,test,0
2023-09-18,6921379,test,0
2023-09-18,5607518,test,0
2023-09-18,5570072,test,0
2023-09-18,5428145,test,0
2023-09-18,6950970,test,0
2023-09-18,7228040,test,0
2023-09-18,6651685,test,0
2023-09-18,6993501,test,0
2023-09-18,6361740,test,0
2023-09-18,4981421,test,0
2023-09-18,5568910,test,0
2023-09-18,7334106,test,0
2023-09-18,5359824,test,0
2023-09-18,7518375,test,0
2023-09-18,6941928,test,0
2023-09-18,5615072,test,0
2023-09-18,5140390,test,0
2023-09-18,5524877,test,1
2023-09-18,5567650,test,0
2023-09-18,4925810,test,0
2023-09-18,7247228,test,0
2023-09-18,8976268,test,0
2023-09-18,5063091,test,0
2023-09-18,6377573,test,0
2023-09-18,7988451,test,0
2023-09-18,8139048,test,0
2023-09-18,8623495,test,0
2023-09-18,4328767,test,0
2023-09-18,6953372,test,0
2023-09-18,7333238,test,1
2023-09-18,8996876,test,0
2023-09-18,5601612,test,0
2023-09-18,8298691,test,0
2023-09-18,7090949,test,0
2023-09-18,8471298,test,0
2023-09-18,5432877,test,0
2023-09-18,8581374,test,0
2023-09-18,7130501,test,0
2023-09-18,5763220,test,0
2023-09-18,4414284,test,0
2023-09-18,7968368,test,0
2023-09-18,6016818,test,0
2023-09-18,8964069,test,0
2023-09-18,8758248,test,0
2023-09-18,6939948,test,0
2023-09-18,8593707,test,0
2023-09-18,4498778,test,0
2023-09-18,4657747,test,0
2023-09-18,7340807,test,0
2023-09-18,5251016,test,0
2023-09-18,7440875,test,0
2023-09-18,4128681,test,0
2023-09-18,5503406,test,0
2023-09-18,6652383,test,0
2023-09-18,5452283,test,0
2023-09-18,6361454,test,0
2023-09-18,6113787,test,0
2023-09-18,8177234,test,0
2023-09-18,8634825,test,0
2023-09-18,5818693,test,1
2023-09-18,5359764,test,1
2023-09-18,8082142,test,0
2023-09-18,4665256,test,0
2023-09-18,5715844,test,0
2023-09-18,8350012,test,0
2023-09-18,5991481,test,0
2023-09-18,5784178,test,1
2023-09-18,5269621,test,0
2023-09-18,8959091,test,0
2023-09-18,8847871,test,0
2023-09-18,5999535,test,0
2023-09-18,5057200,test,0
2023-09-18,4429404,test,0
2023-09-18,5360036,test,0
2023-09-18,6762813,test,0
2023-09-18,5211368,test,0
2023-09-18,5539752,test,0
2023-09-18,8032455,test,0
2023-09-18,7618553,test,0
2023-09-18,5179513,test,0
2023-09-18,8242861,test,0
2023-09-18,5080370,test,0
2023-09-18,5279233,test,0
2023-09-18,7628347,test,0
2023-09-18,6987849,test,0
2023-09-18,5689026,test,0
2023-09-18,7674004,test,1
2023-09-18,4465825,test,0
2023-09-18,8004897,test,0
2023-09-18,5231384,test,0
2023-09-18,7052941,test,0
2023-09-18,4492556,test,0
2023-09-18,5538130,test,0
2023-09-18,5696237,test,1
2023-09-18,8273560,test,0
2023-09-18,8800711,test,0
2023-09-18,4030630,test,0
2023-09-18,5862994,test,0
2023-09-18,6919272,test,0
2023-09-18,7900956,test,0
2023-09-18,4897513,test,0
2023-09-18,6494135,test,0
2023-09-18,4110971,test,0
2023-09-18,8422158,test,1
2023-09-18,5591741,test,1
2023-09-18,5262761,test,0
2023-09-18,4352682,test,0
2023-09-18,7518057,test,0
2023-09-18,7175135,test,0
2023-09-18,8570002,test,0
2023-09-18,6042807,test,0
2023-09-18,6065674,test,0
2023-09-18,4964823,test,0
2023-09-18,4844012,test,0
2023-09-18,7792262,test,0
2023-09-18,7640686,test,0
2023-09-18,4960644,test,0
2023-09-18,4938215,test,0
2023-09-18,5263084,test,0
2023-09-18,4081060,test,0
2023-09-18,5222550,test,0
2023-09-18,5112725,test,0
2023-09-18,7889362,test,0
2023-09-18,4217111,test,0
2023-09-18,4389340,test,0
2023-09-18,4016630,test,1
2023-09-18,5557986,test,1
2023-09-18,8830074,test,1
2023-09-18,8726928,test,0
2023-09-18,7218289,test,0
2023-09-18,8820388,test,0
2023-09-18,8212461,test,0
2023-09-18,5353944,test,0
2023-09-18,4448650,test,1
2023-09-18,8498629,test,0
2023-09-18,5554225,test,0
2023-09-18,7410821,test,0
2023-09-18,8368188,test,0
2023-09-18,6598434,test,0
2023-09-18,8119833,test,0
2023-09-18,8597949,test,0
2023-09-18,7126024,test,0
2023-09-18,5786557,test,0
2023-09-18,5536537,test,0
2023-09-18,7404955,test,0
2023-09-18,6289371,test,0
2023-09-18,6670722,test,0
2023-09-18,4574374,test,0
2023-09-18,6075044,test,0
2023-09-18,4330963,test,0
2023-09-18,7659612,test,0
2023-09-18,6035098,test,0
2023-09-18,5973677,test,0
2023-09-18,5782079,test,1
2023-09-18,4928625,test,0
2023-09-18,4026898,test,0
2023-09-18,6952538,test,0
2023-09-18,7715039,test,0
2023-09-18,5369536,test,0
2023-09-18,6929516,test,0
2023-09-18,6121807,test,0
2023-09-18,8497068,test,0
2023-09-18,7986554,test,0
2023-09-18,7394425,test,0
2023-09-18,4807589,test,1
2023-09-18,8342545,test,0
2023-09-18,8729848,test,0
2023-09-18,4861107,test,0
2023-09-18,4654752,test,0
2023-09-18,7346660,test,0
2023-09-18,7326317,test,0
2023-09-18,6001481,test,0
2023-09-18,8593217,test,0
2023-09-18,8234737,test,0
2023-09-18,7326483,test,0
2023-09-18,8654729,test,0
2023-09-18,4264218,test,0
2023-09-18,7851283,test,0
2023-09-18,7767374,test,0
2023-09-18,5736680,test,0
2023-09-18,7830738,test,0
2023-09-18,8024195,test,0
2023-09-18,5897908,test,0
2023-09-18,7560772,test,0
2023-09-18,6761005,test,0
2023-09-18,6017968,test,0
2023-09-18,4971598,test,0
2023-09-18,7617288,test,0
2023-09-18,6877031,test,1
2023-09-18,7969568,test,0
2023-09-19,4653235,control,0
2023-09-19,4794138,control,0
2023-09-19,6366171,control,0
2023-09-19,7793145,control,0
2023-09-19,4947344,control,0
2023-09-19,4875067,control,0
2023-09-19,8342635,control,0
2023-09-19,6426210,control,0
2023-09-19,6106110,control,0
2023-09-19,4192998,control,0
2023-09-19,6344534,control,0
2023-09-19,5574309,control,0
2023-09-19,4964304,control,0
2023-09-19,4000872,control,0
2023-09-19,4709465,control,0
2023-09-19,5087148,control,0
2023-09-19,6437689,control,0
2023-09-19,5871702,control,0
2023-09-19,7724014,control,0
2023-09-19,5492179,control,0
2023-09-19,6056413,control,0
2023-09-19,5876929,control,0
2023-09-19,6412942,control,0
2023-09-19,4247666,control,0
2023-09-19,7664086,control,0
2023-09-19,6165154,control,1
2023-09-19,6908050,control,0
2023-09-19,4323721,control,1
2023-09-19,4064826,control,0
2023-09-19,6952911,control,0
2023-09-19,5753074,control,0
2023-09-19,7062016,control,0
2023-09-19,5950111,control,0
2023-09-19,4784252,control,0
2023-09-19,4734965,control,0
2023-09-19,4207696,control,0
2023-09-19,7762173,control,0
2023-09-19,6754347,control,0
2023-09-19,7266841,control,0
2023-09-19,5465684,control,1
2023-09-19,8592261,control,0
2023-09-19,8756647,control,0
2023-09-19,6755545,control,0
2023-09-19,6273556,control,0
2023-09-19,6039182,control,0
2023-09-19,6528272,control,0
2023-09-19,6732991,control,0
2023-09-19,5473150,control,0
2023-09-19,6573655,control,0
2023-09-19,8332675,control,0
2023-09-19,4834270,control,0
2023-09-19,7740441,control,0
2023-09-19,7697006,control,0
2023-09-19,8038853,control,1
2023-09-19,5983159,control,0
2023-09-19,8962175,control,0
2023-09-19,7266402,control,0
2023-09-19,6025688,control,0
2023-09-19,7853317,control,0
2023-09-19,5073960,control,0
2023-09-19,5955922,control,0
2023-09-19,8713662,control,0
2023-09-19,5136951,control,0
2023-09-19,5100808,control,0
2023-09-19,8825400,control,0
2023-09-19,7657456,control,0
2023-09-19,7686722,control,0
2023-09-19,7708558,control,0
2023-09-19,4712517,control,0
2023-09-19,6079379,control,0
2023-09-19,5258212,control,1
2023-09-19,5676779,control,0
2023-09-19,8084780,control,1
2023-09-19,5081572,control,0
2023-09-19,8022161,control,0
2023-09-19,6721244,control,1
2023-09-19,8709710,control,0
2023-09-19,5656689,control,0
2023-09-19,4029679,control,0
2023-09-19,8510231,control,0
2023-09-19,7292243,control,0
2023-09-19,8887243,control,1
2023-09-19,4364589,control,0
2023-09-19,6786582,control,0
2023-09-19,6172504,control,0
2023-09-19,7583596,control,0
2023-09-19,4821955,control,0
2023-09-19,5764404,control,0
2023-09-19,5146051,control,0
2023-09-19,7050436,control,0
2023-09-19,4051235,control,0
2023-09-19,8455905,control,0
2023-09-19,4143812,control,0
2023-09-19,8327849,control,0
2023-09-19,4420503,control,0
2023-09-19,7174891,control,0
2023-09-19,5460338,control,0
2023-09-19,4629101,control,1
2023-09-19,5364556,control,1
2023-09-19,5781203,control,1
2023-09-19,7893676,control,0
2023-09-19,4044867,control,0
2023-09-19,4294595,control,0
2023-09-19,7485204,control,0
2023-09-19,4203777,control,0
2023-09-19,4126293,control,0
2023-09-19,5007020,control,0
2023-09-19,6980605,control,0
2023-09-19,7941444,control,0
2023-09-19,4269659,control,0
2023-09-19,5198815,control,0
2023-09-19,8368579,control,0
2023-09-19,4017459,control,0
2023-09-19,5182195,control,0
2023-09-19,5268529,control,0
2023-09-19,4304329,control,1
2023-09-19,6587089,control,0
2023-09-19,5991852,control,0
2023-09-19,8996587,control,0
2023-09-19,7028080,control,0
2023-09-19,7676232,control,0
2023-09-19,5805855,control,0
2023-09-19,4958093,control,0
2023-09-19,7480506,control,0
2023-09-19,5168537,control,0
2023-09-19,6418217,control,0
2023-09-19,4534249,control,0
2023-09-19,7917023,control,0
2023-09-19,8757097,control,1
2023-09-19,8589279,control,1
2023-09-19,6596071,control,0
2023-09-19,4661639,control,0
2023-09-19,8289275,control,0
2023-09-19,6782346,control,0
2023-09-19,6454615,control,0
2023-09-19,8939904,control,0
2023-09-19,4773545,control,0
2023-09-19,7908740,control,0
2023-09-19,7616270,control,0
2023-09-19,4749900,control,0
2023-09-19,8574135,control,0
2023-09-19,5331603,control,0
2023-09-19,8852413,control,0
2023-09-19,5139782,control,0
2023-09-19,4797118,control,0
2023-09-19,4212797,control,0
2023-09-19,7337314,control,0
2023-09-19,5483802,control,1
2023-09-19,6183361,control,0
2023-09-19,7466281,control,0
2023-09-19,6806689,control,0
2023-09-19,8756940,control,0
2023-09-19,6405090,control,0
2023-09-19,5300110,control,0
2023-09-19,6953925,control,0
2023-09-19,6504062,control,0
2023-09-19,7514238,control,1
2023-09-19,5595322,control,0
2023-09-19,4215069,control,0
2023-09-19,5576778,control,0
2023-09-19,7490464,control,0
2023-09-19,8898096,control,0
2023-09-19,5815400,control,0
2023-09-19,4328611,control,0
2023-09-19,8854593,control,1
2023-09-19,8876372,control,1
2023-09-19,4466529,control,0
2023-09-19,6392502,control,0
2023-09-19,6063721,control,0
2023-09-19,8663646,control,0
2023-09-19,4852261,control,0
2023-09-19,8069795,control,0
2023-09-19,5359715,control,0
2023-09-19,4381136,control,0
2023-09-19,4546652,control,0
2023-09-19,6919087,control,0
2023-09-19,4560891,control,0
2023-09-19,7167288,control,0
2023-09-19,5774764,control,0
2023-09-19,5131115,control,0
2023-09-19,7462258,control,0
2023-09-19,8142219,control,0
2023-09-19,8911261,control,0
2023-09-19,6839673,control,0
2023-09-19,4501718,control,0
2023-09-19,7018005,control,0
2023-09-19,5964041,control,0
2023-09-19,8112827,control,0
2023-09-19,4092589,control,1
2023-09-19,5273571,control,0
2023-09-19,4994730,control,1
2023-09-19,8398997,control,0
2023-09-19,8134561,control,0
2023-09-19,8965681,control,0
2023-09-19,7985146,control,0
2023-09-19,5046657,control,0
2023-09-19,5242900,control,0
2023-09-19,4243425,control,1
2023-09-19,5667999,control,1
2023-09-19,6227062,control,0
2023-09-19,6881676,control,0
2023-09-19,7380364,control,0
2023-09-19,4079298,control,0
2023-09-19,7290385,control,0
2023-09-19,4459626,control,0
2023-09-19,5049053,control,0
2023-09-19,8077840,control,1
2023-09-19,6689453,control,0
2023-09-19,6948332,control,0
2023-09-19,7030868,control,0
2023-09-19,6787902,control,0
2023-09-19,4398249,control,0
2023-09-19,8051843,control,0
2023-09-19,4872237,control,0
2023-09-19,8942509,control,0
2023-09-19,7319274,control,0
2023-09-19,6533423,control,0
2023-09-19,7304838,control,0
2023-09-19,7941597,control,0
2023-09-19,4519404,control,0
2023-09-19,4364969,control,0
2023-09-19,6124463,control,0
2023-09-19,4595677,control,0
2023-09-19,8298280,control,0
2023-09-19,6307317,control,0
2023-09-19,7871772,control,0
2023-09-19,4487098,control,0
2023-09-19,6986250,control,0
2023-09-19,4841128,control,0
2023-09-19,8987207,control,0
2023-09-19,8223081,control,0
2023-09-19,4007130,control,0
2023-09-19,4970002,control,0
2023-09-19,5502992,control,0
2023-09-19,7819946,control,0
2023-09-19,8720074,control,0
2023-09-19,6639242,control,0
2023-09-19,8792555,control,0
2023-09-19,4809845,control,0
2023-09-19,7006825,control,0
2023-09-19,4008051,control,1
2023-09-19,4574359,control,0
2023-09-19,8476226,control,1
2023-09-19,4476508,control,0
2023-09-19,8352329,control,0
2023-09-19,5732205,control,0
2023-09-19,4080706,control,0
2023-09-19,8759180,control,0
2023-09-19,7666639,control,0
2023-09-19,4112416,control,0
2023-09-19,4297520,control,0
2023-09-19,5518414,control,0
2023-09-19,6133855,control,0
2023-09-19,8816497,control,0
2023-09-19,6891707,control,1
2023-09-19,5315121,control,0
2023-09-19,6789534,control,0
2023-09-19,7840932,control,0
2023-09-19,5938104,control,0
2023-09-19,4462666,control,0
2023-09-19,8536959,control,0
2023-09-19,8916717,control,0
2023-09-19,7137360,control,0
2023-09-19,6314780,control,0
2023-09-19,8221829,control,0
2023-09-19,8711966,control,0
2023-09-19,4229761,control,0
2023-09-19,5519693,control,0
2023-09-19,8853497,control,0
2023-09-19,8231515,control,0
2023-09-19,7291393,control,1
2023-09-19,6597617,control,0
2023-09-19,7325727,control,0
2023-09-19,7970607,control,0
2023-09-19,8800396,control,0
2023-09-19,6146051,control,1
2023-09-19,8825373,control,0
2023-09-19,6962184,control,0
2023-09-19,5262603,control,0
2023-09-19,8473147,control,0
2023-09-19,7261804,control,0
2023-09-19,4878047,control,0
2023-09-19,8812613,control,0
2023-09-19,8698581,control,0
2023-09-19,7164134,control,0
2023-09-19,5755980,control,0
2023-09-19,8493166,control,1
2023-09-19,6902586,control,0
2023-09-19,8752177,control,0
2023-09-19,4741710,control,0
2023-09-19,8870835,control,0
2023-09-19,8428661,control,0
2023-09-19,4349947,control,1
2023-09-19,6821672,control,0
2023-09-19,6412006,control,1
2023-09-19,8131735,control,0
2023-09-19,7705411,control,0
2023-09-19,8993518,control,0
2023-09-19,5245429,control,0
2023-09-19,4435442,control,0
2023-09-19,5322462,control,0
2023-09-19,8645707,control,0
2023-09-19,7503982,control,1
2023-09-19,7461204,control,0
2023-09-19,4321130,control,0
2023-09-19,7400329,control,0
2023-09-19,6205795,control,0
2023-09-19,5632593,control,0
2023-09-19,7994638,control,0
2023-09-19,4253821,control,0
2023-09-19,5773335,control,0
2023-09-19,8479149,control,0
2023-09-19,6324170,control,0
2023-09-19,6245253,control,0
2023-09-19,6827690,control,1
2023-09-19,8188197,control,0
2023-09-19,6494240,control,0
2023-09-19,7821088,control,0
2023-09-19,4636614,control,0
2023-09-19,7131896,control,0
2023-09-19,6438209,control,0
2023-09-19,5322321,control,0
2023-09-19,6871045,control,0
2023-09-19,6322089,control,0
2023-09-19,7698815,control,0
2023-09-19,7321325,control,0
2023-09-19,8170046,control,0
2023-09-19,8524004,control,0
2023-09-19,7795852,control,1
2023-09-19,4843284,control,0
2023-09-19,7949208,control,1
2023-09-19,8432818,control,1
2023-09-19,6387642,control,0
2023-09-19,8572947,control,1
2023-09-19,4898186,control,0
2023-09-19,4157885,control,1
2023-09-19,4035107,control,1
2023-09-19,6962324,control,1
2023-09-19,4946767,control,0
2023-09-19,5070609,control,0
2023-09-19,6579154,control,0
2023-09-19,5571533,control,0
2023-09-19,8749518,control,1
